,"A,B",A,B,DNA_max_Cfrac,AA_max_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
118,"('positive_0.01_0', 'positive_0.01_19')",positive_0.01_0,positive_0.01_19,0.6869739478957916,0.7065904303340355,7,0.048404157603811226,0.0038197432937737696,12.672097018328593,4.375567131889245,0.9822798852886573,0.9515958423961888
119,"('positive_0.01_0', 'positive_0.01_20')",positive_0.01_0,positive_0.01_20,0.6932865731462926,0.7222389407162203,7,0.045421700695071454,0.0055629087321260595,8.165099030433305,2.819339127100289,0.9827078347746108,0.9545782993049285
120,"('positive_0.01_0', 'positive_0.01_21')",positive_0.01_0,positive_0.01_21,0.6882388298938088,0.7178098676293622,7,0.04626017490949652,0.005714625252968175,8.095049607228225,2.7951516581012257,0.9823659341660114,0.9537398250905035
121,"('positive_0.01_0', 'positive_0.01_22')",positive_0.01_0,positive_0.01_22,0.6969939879759519,0.7162202828769184,7,0.04656218307610138,0.003699089769517494,12.587470425778532,4.3463462905154575,0.98295744365426,0.9534378169238986
122,"('positive_0.01_0', 'positive_0.01_23')",positive_0.01_0,positive_0.01_23,0.7031062124248497,0.7219380078242552,7,0.04547853098100574,0.0035973828239411754,12.642116006764313,4.365214944039695,0.9833662132995816,0.9545214690189943
123,"('positive_0.01_0', 'positive_0.01_24')",positive_0.01_0,positive_0.01_24,0.7154308617234469,0.7363991584009618,7,0.04277025958618008,0.003942120649004899,10.849556214616742,3.7462593207421038,0.9841802621880034,0.9572297404138199
124,"('positive_0.01_0', 'positive_0.01_25')",positive_0.01_0,positive_0.01_25,0.7272089761570828,0.7484957882069796,7,0.04053960698278225,0.003946440654126193,10.272448146507953,3.5469888218883963,0.9849458265491773,0.9594603930172177
125,"('positive_0.01_0', 'positive_0.01_26')",positive_0.01_0,positive_0.01_26,0.6827655310621242,0.7068913632260005,7,0.04834627112309586,0.004709258045244913,10.26621829991088,3.5448377089378376,0.9819924999847722,0.9516537288769041
126,"('positive_0.01_0', 'positive_0.01_27')",positive_0.01_0,positive_0.01_27,0.6869739478957916,0.701775504062594,7,0.04933322714002952,0.002890673757555473,17.066342063363336,5.892862506183753,0.9822798852886573,0.9506667728599705
127,"('positive_0.01_0', 'positive_0.01_28')",positive_0.01_0,positive_0.01_28,0.7017631737126828,0.7322503008423586,7,0.04354255670546092,0.005793056655998496,7.5163353806274635,2.5953265664049985,0.9832766852902881,0.9564574432945391
128,"('positive_0.01_0', 'positive_0.01_29')",positive_0.01_0,positive_0.01_29,0.7099779603285915,0.7316486161251504,7,0.04365486970405785,0.004098889751841139,10.65041324530599,3.67749695017292,0.9838217560789987,0.9563451302959421
129,"('positive_0.01_0', 'positive_0.01_30')",positive_0.01_0,positive_0.01_30,0.7117234468937875,0.7312669274751731,7,0.043726158358977085,0.0036935093619376858,11.838648308187178,4.0877843934099225,0.9839367992514589,0.9562738416410229
130,"('positive_0.01_0', 'positive_0.01_31')",positive_0.01_0,positive_0.01_31,0.6979959919839679,0.7222389407162203,7,0.045421700695071454,0.004644641957375462,9.779376131015661,3.3767352560009236,0.9830246884558912,0.9545782993049285
131,"('positive_0.01_0', 'positive_0.01_32')",positive_0.01_0,positive_0.01_32,0.708316633266533,0.7343561973525873,7,0.04315008313658353,0.00492231422713707,8.766218722627263,3.0269006351672614,0.9837120092982596,0.9568499168634165
132,"('positive_0.01_0', 'positive_0.01_33')",positive_0.01_0,positive_0.01_33,0.7081162324649298,0.722873459573189,7,0.04530194017095113,0.00280893679375005,16.12778908793854,5.568788160409272,0.9836987543141817,0.9546980598290489
133,"('positive_0.01_0', 'positive_0.01_34')",positive_0.01_0,positive_0.01_34,0.6956521739130435,0.720517448856799,7,0.04574707380598342,0.004775612540913965,9.579310175198648,3.3076541860551387,0.9828672497518206,0.9542529261940166
134,"('positive_0.01_0', 'positive_0.01_35')",positive_0.01_0,positive_0.01_35,0.679559118236473,0.6914285714285714,7,0.05134836352622141,0.002343741371299335,21.908715763187917,7.564892886840671,0.9817724051643808,0.9486516364737786
135,"('positive_0.01_0', 'positive_0.01_36')",positive_0.01_0,positive_0.01_36,0.6986973947895792,0.7258501354198014,7,0.04474131563561479,0.005188718545662829,8.622806429347255,2.9773815921961373,0.9830717051371093,0.9552586843643852
136,"('positive_0.01_0', 'positive_0.01_37')",positive_0.01_0,positive_0.01_37,0.7256513026052104,0.741197712910021,7,0.0418816609633591,0.002897041192414296,14.456701918158211,4.991775998646557,0.9848452599799056,0.9581183390366409
137,"('positive_0.01_0', 'positive_0.01_38')",positive_0.01_0,positive_0.01_38,0.6658316633266533,0.6883077847911031,7,0.051961231746826875,0.0044856610447565615,11.583851572460226,3.999805251477298,0.9808188031272004,0.9480387682531731
138,"('positive_0.01_0', 'positive_0.01_39')",positive_0.01_0,positive_0.01_39,0.6738476953907816,0.695154980439362,7,0.05061965980676231,0.00421275043075886,12.015822118768137,4.148961000650881,0.9813778999161256,0.9493803401932377
139,"('positive_0.01_0', 'positive_0.01_40')",positive_0.01_0,positive_0.01_40,0.678056112224449,0.6969605777911526,7,0.050267776611139015,0.003723609825240337,13.499743251938199,4.661346324660275,0.9816688950423604,0.949732223388861
140,"('positive_0.01_0', 'positive_0.01_41')",positive_0.01_0,positive_0.01_41,0.7170340681362726,0.7478182365332531,7,0.040663729512874336,0.005743769292796741,7.07962444868228,2.444534002459801,0.9842851715201505,0.9593362704871257
141,"('positive_0.01_0', 'positive_0.01_42')",positive_0.01_0,positive_0.01_42,0.700260468843919,0.723826714801444,7,0.04512218988009831,0.004504502704627877,10.017130155952678,3.4588296951047366,0.983176320172299,0.9548778101199017
142,"('positive_0.01_0', 'positive_0.01_43')",positive_0.01_0,positive_0.01_43,0.7236472945891783,0.7481214307183649,7,0.04060817463589528,0.004547832055996293,8.929128018778444,3.0831518271118394,0.9847155743178543,0.9593918253641047
143,"('positive_0.01_0', 'positive_0.01_44')",positive_0.01_0,positive_0.01_44,0.7109218436873748,0.729624060150376,7,0.044033364100601435,0.0035396457425378447,12.440048327839307,4.2954426961597605,0.9838839998361995,0.9559666358993986
144,"('positive_0.01_0', 'positive_0.01_45')",positive_0.01_0,positive_0.01_45,0.7002004008016032,0.7194461167971101,7,0.04594989903522462,0.0036884400654095817,12.457813661158712,4.301576914391124,0.9831723039871716,0.9540501009647754
145,"('positive_0.01_0', 'positive_0.01_46')",positive_0.01_0,positive_0.01_46,0.6969939879759519,0.7181107099879663,7,0.046203081833246284,0.004058191012372592,11.385142220359409,3.9311926052362085,0.98295744365426,0.9537969181667537
146,"('positive_0.01_0', 'positive_0.01_47')",positive_0.01_0,positive_0.01_47,0.7283567134268537,0.7472163707493229,7,0.040774067809642656,0.00349668743908238,11.660769948698306,4.026364511433944,0.9850197956121183,0.9592259321903573
147,"('positive_0.01_0', 'positive_0.01_48')",positive_0.01_0,positive_0.01_48,0.7028056112224449,0.72103520914836,7,0.045649143753469845,0.003484859489497172,13.099278146234967,4.523069135695482,0.9833461891445744,0.9543508562465302
148,"('positive_0.01_0', 'positive_0.01_49')",positive_0.01_0,positive_0.01_49,0.7037667802043679,0.7286658653846154,7,0.04421281428414103,0.004735523380170581,9.336415583814183,3.22378475315557,0.9834101875271252,0.955787185715859
149,"('positive_0.01_0', 'positive_0.01_50')",positive_0.01_0,positive_0.01_50,0.7122244488977956,0.7310469314079422,7,0.043767261898573495,0.0035566421530892622,12.305781693712905,4.249081571371721,0.9839697701333445,0.9562327381014265
150,"('positive_0.01_0', 'positive_0.01_51')",positive_0.01_0,positive_0.01_51,0.720440881763527,0.7396930484501956,7,0.04215976344274208,0.003601797511273319,11.70520089227271,4.041706137690577,0.9845073641049663,0.9578402365572579
151,"('positive_0.01_0', 'positive_0.01_52')",positive_0.01_0,positive_0.01_52,0.7049689440993789,0.726015037593985,7,0.04471031574988649,0.0040061098894274005,11.160531534065582,3.853636448982286,0.9834901152260553,0.9552896842501135
152,"('positive_0.01_0', 'positive_0.01_53')",positive_0.01_0,positive_0.01_53,0.6910821643286573,0.718025880228709,7,0.04621917852744106,0.005197096206162377,8.893269759493268,3.0707702756994695,0.9825588153397159,0.9537808214725589
153,"('positive_0.01_0', 'positive_0.01_54')",positive_0.01_0,positive_0.01_54,0.7036072144288578,0.7333734577189287,7,0.043333115001929934,0.005646030361043719,7.674970241201364,2.6501018321636995,0.9833995687798093,0.9566668849980701
154,"('positive_0.01_0', 'positive_0.01_55')",positive_0.01_0,positive_0.01_55,0.7114228456913828,0.7276557327715919,7,0.04440221050043858,0.003074943160258914,14.440010168090346,4.986012479564828,0.983917006110829,0.9555977894995614
155,"('positive_0.01_0', 'positive_0.01_56')",positive_0.01_0,positive_0.01_56,0.7150300601202405,0.7387902497743003,7,0.04232685776497824,0.004461834321327296,9.486425249511942,3.275581812611747,0.9841539998721159,0.9576731422350218
156,"('positive_0.01_0', 'positive_0.01_57')",positive_0.01_0,positive_0.01_57,0.7070140280561122,0.7339753235028589,7,0.04322099464593154,0.005101687125535603,8.471902251628958,2.9252756653606715,0.9836257879798628,0.9567790053540685
157,"('positive_0.01_0', 'positive_0.01_58')",positive_0.01_0,positive_0.01_58,0.7133266533066133,0.7303641287992778,7,0.043894902661210766,0.003218524395508182,13.6382072239288,4.709156754450752,0.9840422283910764,0.9561050973387892
158,"('positive_0.01_0', 'positive_0.01_59')",positive_0.01_0,positive_0.01_59,0.6872745490981964,0.7120072223894072,7,0.047365418564598305,0.00479924755992478,9.869342636148714,3.4077999236926053,0.9823003486006219,0.9526345814354017
159,"('positive_0.01_0', 'positive_0.01_60')",positive_0.01_0,positive_0.01_60,0.6990981963927856,0.7255492025278363,7,0.04479790343833823,0.005054292839383634,8.863337535424893,3.0604349337565777,0.9830985516339249,0.9552020965616618
160,"('positive_0.01_0', 'positive_0.01_61')",positive_0.01_0,positive_0.01_61,0.7086172344689379,0.7321697261510683,7,0.0435575925277617,0.004457102927572065,9.772624333692244,3.3744039179116716,0.9837318850791584,0.9564424074722383
161,"('positive_0.01_0', 'positive_0.01_62')",positive_0.01_0,positive_0.01_62,0.6966933867735471,0.7234426722840807,7,0.04519458232356821,0.0051252164186623705,8.818082717249146,3.0448088306196603,0.9829372522599281,0.9548054176764318
162,"('positive_0.01_0', 'positive_0.01_63')",positive_0.01_0,positive_0.01_63,0.6842685370741483,0.7168221486608486,7,0.046447765954795384,0.006310250014332941,7.360685527403053,2.5415819982512784,0.9820953307729512,0.9535522340452046
163,"('positive_0.01_0', 'positive_0.01_64')",positive_0.01_0,positive_0.01_64,0.6988977955911824,0.7264520012037315,7,0.04462820033212889,0.0052629101147038115,8.479757274866643,2.927987937958437,0.9830851302183553,0.9553717996678711
164,"('positive_0.01_0', 'positive_0.01_65')",positive_0.01_0,positive_0.01_65,0.6837675350701403,0.703971119133574,7,0.048908894260689895,0.0039482304831844894,12.387547907598819,4.277314748363717,0.9820610777656555,0.9510911057393101
165,"('positive_0.01_0', 'positive_0.01_66')",positive_0.01_0,positive_0.01_66,0.700501002004008,0.7198314775804996,7,0.045876912506146006,0.003703151989979725,12.38861181779287,4.277682107489018,0.9831923990760619,0.954123087493854
166,"('positive_0.01_0', 'positive_0.01_67')",positive_0.01_0,positive_0.01_67,0.6918837675350702,0.7216711752329426,7,0.045528938512685246,0.005730230644976686,7.945393708121933,2.7434767512349274,0.982613056535718,0.9544710614873148
167,"('positive_0.01_0', 'positive_0.01_68')",positive_0.01_0,positive_0.01_68,0.6967935871743487,0.721370604147881,7,0.04558573874328564,0.0047145489621930325,9.669162227149902,3.338679334038307,0.9829439836464491,0.9544142612567144
168,"('positive_0.01_0', 'positive_0.01_69')",positive_0.01_0,positive_0.01_69,0.706813627254509,0.7264520012037315,7,0.04462820033212889,0.0037330218080448008,11.95497980642745,4.127952668587057,0.9836125097353833,0.9553717996678711
169,"('positive_0.01_0', 'positive_0.01_70')",positive_0.01_0,positive_0.01_70,0.6925851703406813,0.7108034908215468,7,0.047595662626001234,0.003526167083142795,13.49784667140057,4.660691451559838,0.9826604685087175,0.9524043373739988
170,"('positive_0.01_0', 'positive_0.01_71')",positive_0.01_0,positive_0.01_71,0.7207974353836907,0.7403730445246691,7,0.04203402187702909,0.0036600873193501915,11.484431438234587,3.9654763262065615,0.9845305606788946,0.9579659781229709
171,"('positive_0.01_0', 'positive_0.01_72')",positive_0.01_0,positive_0.01_72,0.7212424849699399,0.741197712910021,7,0.0418816609633591,0.003728295187004904,11.233461639340955,3.878818592956294,0.9845594992722574,0.9581183390366409
172,"('positive_0.01_0', 'positive_0.01_73')",positive_0.01_0,positive_0.01_73,0.696653977158886,0.7148014440433214,7,0.04683223656857316,0.0034952366786530353,13.398874203454792,4.6265171016413404,0.9829346044994283,0.9531677634314268
173,"('positive_0.01_0', 'positive_0.01_74')",positive_0.01_0,positive_0.01_74,0.7241033860949709,0.7421100090171325,7,0.04171327965241345,0.003356777779411013,12.426583585086929,4.290793435209388,0.9847451194708667,0.9582867203475866
174,"('positive_0.01_0', 'positive_0.01_75')",positive_0.01_0,positive_0.01_75,0.7082164328657314,0.7306883077847911,7,0.04383428901380426,0.004257346983792432,10.296151378001333,3.5551733457672765,0.983705382252733,0.9561657109861957
175,"('positive_0.01_0', 'positive_0.01_76')",positive_0.01_0,positive_0.01_76,0.6846693386773547,0.7047848329822449,7,0.04875192091877778,0.003926852803311398,12.415011043364482,4.2867975351527585,0.9821227159860588,0.9512480790812222
176,"('positive_0.01_0', 'positive_0.01_77')",positive_0.01_0,positive_0.01_77,0.7051693047485473,0.719182200841852,7,0.04599990350226779,0.00267790309388638,17.17758331408071,5.931273162261053,0.983503423887555,0.9540000964977322
177,"('positive_0.01_0', 'positive_0.01_78')",positive_0.01_0,positive_0.01_78,0.685370741482966,0.7125676488274203,7,0.04725833666574364,0.005281858749242141,8.947292782588029,3.089423965288243,0.9821706033916661,0.9527416633342564
178,"('positive_0.01_0', 'positive_0.01_79')",positive_0.01_0,positive_0.01_79,0.725250501002004,0.7490219681011134,7,0.040443281078774596,0.0044108104713909135,9.169126930548238,3.1660214065121717,0.9848193501580149,0.9595567189212254
179,"('positive_0.01_0', 'positive_0.01_80')",positive_0.01_0,positive_0.01_80,0.711122244488978,0.7282575985555221,7,0.04428933572571292,0.0032453246983958906,13.64712003936136,4.712234273680828,0.9838972050035495,0.9557106642742871
180,"('positive_0.01_0', 'positive_0.01_81')",positive_0.01_0,positive_0.01_81,0.6857715430861724,0.7132109539572675,7,0.04713550790854493,0.005325554471193206,8.850816973802182,3.056111690505686,0.9821979466720475,0.9528644920914551
181,"('positive_0.01_0', 'positive_0.01_82')",positive_0.01_0,positive_0.01_82,0.6986575836505711,0.7237751728283739,7,0.04513190368657294,0.004805864129040827,9.391007002018707,3.2426347047329167,0.9830690377062897,0.9548680963134271
182,"('positive_0.01_0', 'positive_0.01_83')",positive_0.01_0,positive_0.01_83,0.727709877780004,0.7457168620378719,7,0.04104930005085616,0.00334275274173923,12.2800886641404,4.240209987169555,0.9849781221857602,0.9589506999491438
183,"('positive_0.01_0', 'positive_0.01_84')",positive_0.01_0,positive_0.01_84,0.7308617234468938,0.7463135720734276,7,0.040939718174590745,0.0028621557578251133,14.303805117056207,4.938982035934206,0.9851808530358281,0.9590602818254093
184,"('positive_0.01_0', 'positive_0.01_85')",positive_0.01_0,positive_0.01_85,0.7196392785571142,0.7454162909528104,7,0.04110452642223783,0.004808783990781662,8.547800546049551,2.95148269975702,0.9844551736621565,0.9588954735777622
185,"('positive_0.01_0', 'positive_0.01_86')",positive_0.01_0,positive_0.01_86,0.7130260521042084,0.7369846524225098,7,0.04266157213915833,0.004509230073314385,9.460943763244513,3.266783272510437,0.9840224776285185,0.9573384278608417
186,"('positive_0.01_0', 'positive_0.01_87')",positive_0.01_0,positive_0.01_87,0.7129258517034068,0.7297622630153475,7,0.044007498215633656,0.0031824336561241395,13.828253145496845,4.774777991942857,0.9840158922787182,0.9559925017843663
187,"('positive_0.01_0', 'positive_0.01_88')",positive_0.01_0,positive_0.01_88,0.6965931863727455,0.7234426722840807,7,0.04519458232356821,0.005144729860818487,8.784636617709234,3.033260177415296,0.9829305199513184,0.9548054176764318
188,"('positive_0.01_0', 'positive_0.01_89')",positive_0.01_0,positive_0.01_89,0.6933867735470942,0.7126090881733373,7,0.04725042162628834,0.0037145946183140266,12.720209466015508,4.3921799501488525,0.9827145976580968,0.9527495783737117
189,"('positive_0.01_0', 'positive_0.01_90')",positive_0.01_0,positive_0.01_90,0.7244488977955912,0.7414986458019862,7,0.041826098544435086,0.003178878990296563,13.157499443076649,4.5431724534390225,0.9847674895779496,0.9581739014555649
190,"('positive_0.01_0', 'positive_0.01_91')",positive_0.01_0,positive_0.01_91,0.7202404809619238,0.7420324714371618,7,0.0417275837620652,0.004071900983583343,10.247691171837928,3.538440449468702,0.9844943216810352,0.9582724162379348
