,"A,B",A,B,DNA_max_Cfrac,AA_max_Cfrac,ksize,PdN,PdS,PdN/PdS,dN/dS,ANI_approx,AAI_approx
117,"('negative_0.01_0', 'negative_0.01_18')",negative_0.01_0,negative_0.01_18,0.797995991983968,0.8757147156184171,7,0.018780676057539636,0.012941241520250224,1.4512267643063432,0.5010962370026387,0.9893122054740975,0.9812193239424604
118,"('negative_0.01_0', 'negative_0.01_19')",negative_0.01_0,negative_0.01_19,0.7948897795591182,0.8757147156184171,7,0.018780676057539636,0.01348057595231289,1.3931657018198393,0.4810482468167158,0.9891284878542435,0.9812193239424604
119,"('negative_0.01_0', 'negative_0.01_20')",negative_0.01_0,negative_0.01_20,0.7837675350701403,0.8630755341558832,7,0.0208164358832561,0.013390914543007337,1.5545193583605035,0.536762289658111,0.9884650053569698,0.9791835641167439
120,"('negative_0.01_0', 'negative_0.01_21')",negative_0.01_0,negative_0.01_21,0.8092184368737475,0.8775203129702076,7,0.01849191217766477,0.01129631890279803,1.6369856708882782,0.5652372047461768,0.989970331702665,0.9815080878223352
121,"('negative_0.01_0', 'negative_0.01_22')",negative_0.01_0,negative_0.01_22,0.7808617234468938,0.8534456816130003,7,0.02238471395217212,0.012334975149588923,1.814735228949214,0.6266126126864999,0.9882901857656068,0.9776152860478279
122,"('negative_0.01_0', 'negative_0.01_23')",negative_0.01_0,negative_0.01_23,0.8178356713426854,0.8913632260006019,7,0.016294818456619953,0.012024157879301223,1.3551733618426938,0.46792981552415885,0.9904698051325725,0.98370518154338
123,"('negative_0.01_0', 'negative_0.01_24')",negative_0.01_0,negative_0.01_24,0.788877755511022,0.8748119169425218,7,0.0189252494197254,0.014385027864117994,1.3156213250676094,0.45427283421617004,0.9887709547435751,0.9810747505802746
124,"('negative_0.01_0', 'negative_0.01_25')",negative_0.01_0,negative_0.01_25,0.7837675350701403,0.8675895275353596,7,0.020086462914671643,0.014120887511591795,1.4224646218718706,0.49116491427862796,0.9884650053569698,0.9799135370853284
125,"('negative_0.01_0', 'negative_0.01_26')",negative_0.01_0,negative_0.01_26,0.7884769539078156,0.8736081853746615,7,0.01911821296447791,0.014262242706856831,1.340477325861695,0.4628553995127826,0.9887470270279193,0.9808817870355221
126,"('negative_0.01_0', 'negative_0.01_27')",negative_0.01_0,negative_0.01_27,0.7775551102204409,0.8645801986157087,7,0.02057274870823489,0.01473193813597784,1.3964726513474028,0.48219010831278036,0.9880904978774593,0.9794272512917651
127,"('negative_0.01_0', 'negative_0.01_28')",negative_0.01_0,negative_0.01_28,0.8506012024048096,0.907914535058682,7,0.01370592511466795,0.00914493059268695,1.4987456685158824,0.5175041097566051,0.9923242821962562,0.986294074885332
128,"('negative_0.01_0', 'negative_0.01_29')",negative_0.01_0,negative_0.01_29,0.803807615230461,0.8609690039121276,7,0.021158210417766443,0.009559444610354184,2.213330510315339,0.7642441672389286,0.989654113420334,0.9788417895822336
129,"('negative_0.01_0', 'negative_0.01_30')",negative_0.01_0,negative_0.01_30,0.8091182364729459,0.8805296418898586,7,0.018011768832044694,0.011793625328786361,1.5272461461091895,0.5273450818403927,0.9899644941315626,0.9819882311679553
130,"('negative_0.01_0', 'negative_0.01_31')",negative_0.01_0,negative_0.01_31,0.8085170340681362,0.882034306349684,7,0.017772224395084302,0.01213618652291959,1.4643994109287022,0.5056446396480272,0.9899294542398855,0.9822277756049157
131,"('negative_0.01_0', 'negative_0.01_32')",negative_0.01_0,negative_0.01_32,0.8011022044088176,0.8684923262112549,7,0.019940859107298814,0.011243520504694016,1.773542290332799,0.6123890419534777,0.989495243281963,0.9800591408927012
132,"('negative_0.01_0', 'negative_0.01_33')",negative_0.01_0,negative_0.01_33,0.8315631262525051,0.8922660246764972,7,0.016152548013987467,0.009853050706959965,1.639344858194801,0.56605181202242,0.9912552188027959,0.9838474519860125
133,"('negative_0.01_0', 'negative_0.01_34')",negative_0.01_0,negative_0.01_34,0.8082164328657314,0.8814324405657539,7,0.01786800010694256,0.012091943813860917,1.4776780625180037,0.5102296449053196,0.989911924987577,0.9821319998930574
134,"('negative_0.01_0', 'negative_0.01_35')",negative_0.01_0,negative_0.01_35,0.817434869739479,0.8841408365934397,7,0.01743744994657226,0.010949568897855033,1.5925238800943269,0.5498849272074582,0.9904466851917474,0.9825625500534277
135,"('negative_0.01_0', 'negative_0.01_36')",negative_0.01_0,negative_0.01_36,0.7986973947895791,0.86879325910322,7,0.019892353333950896,0.011708028139478466,1.6990353197799029,0.5866624198343162,0.9893535958292548,0.9801076466660491
136,"('negative_0.01_0', 'negative_0.01_37')",negative_0.01_0,negative_0.01_37,0.8108216432865731,0.8736081853746615,7,0.01911821296447791,0.010395656269617248,1.8390578207509176,0.6350109964027832,0.9900636393351873,0.9808817870355221
137,"('negative_0.01_0', 'negative_0.01_38')",negative_0.01_0,negative_0.01_38,0.8162324649298597,0.8793259103219982,7,0.018203657133201268,0.01038766095489252,1.7524308130818869,0.6050994287323107,0.9903772605351303,0.9817963428667987
138,"('negative_0.01_0', 'negative_0.01_39')",negative_0.01_0,negative_0.01_39,0.7831663326653306,0.8715016551309058,7,0.019456448224356326,0.014856769568466266,1.3096015344851921,0.4521942518177569,0.9884288864892185,0.9805435517756437
139,"('negative_0.01_0', 'negative_0.01_40')",negative_0.01_0,negative_0.01_40,0.8192384769539078,0.9034005416792056,7,0.014407948513883717,0.013673103910023188,1.0537438030674107,0.36384875711296244,0.990550640033986,0.9855920514861163
140,"('negative_0.01_0', 'negative_0.01_41')",negative_0.01_0,negative_0.01_41,0.814792543595911,0.8772193800782425,7,0.01854000410266099,0.010296309099695922,1.8006456413792518,0.6217475981444053,0.9902939938333101,0.981459995897339
141,"('negative_0.01_0', 'negative_0.01_42')",negative_0.01_0,negative_0.01_42,0.7774549098196393,0.8663857959674992,7,0.020280803475189346,0.015041643836546714,1.3483103107329955,0.4655600624504065,0.9880844341125053,0.9797191965248107
142,"('negative_0.01_0', 'negative_0.01_43')",negative_0.01_0,negative_0.01_43,0.7637274549098196,0.842612097502257,7,0.02416726149861359,0.013607121627208896,1.7760744822247025,0.6132633862390229,0.9872465807008635,0.9758327385013864
143,"('negative_0.01_0', 'negative_0.01_44')",negative_0.01_0,negative_0.01_44,0.7920841683366734,0.8708997893469757,7,0.019553215577556404,0.013196732170399739,1.4816710171184844,0.5116083781081762,0.988961960724999,0.9804467844224436
144,"('negative_0.01_0', 'negative_0.01_45')",negative_0.01_0,negative_0.01_45,0.7971943887775551,0.8693951248871502,7,0.01979538497530242,0.012065543177787963,1.6406542733811351,0.566503941929809,0.9892648597638461,0.9802046150246976
145,"('negative_0.01_0', 'negative_0.01_46')",negative_0.01_0,negative_0.01_46,0.7917835671342686,0.8730063195907313,7,0.01921478021282297,0.013587615754612092,1.4141392102805694,0.48829022059015176,0.9889440852261725,0.980785219787177
146,"('negative_0.01_0', 'negative_0.01_47')",negative_0.01_0,negative_0.01_47,0.7896793587174349,0.8681913933192899,7,0.019989379289015785,0.013180632855932961,1.5165720422914308,0.5236594047373999,0.988818775460909,0.9800106207109842
147,"('negative_0.01_0', 'negative_0.01_48')",negative_0.01_0,negative_0.01_48,0.7835671342685371,0.8636773999398134,7,0.020718917348950483,0.013523714463107184,1.5320433898151191,0.5290015292186734,0.9884529686670764,0.9792810826510495
148,"('negative_0.01_0', 'negative_0.01_49')",negative_0.01_0,negative_0.01_49,0.8013026052104208,0.862473668371953,7,0.020914012724612685,0.010235748401902445,2.043232395271219,0.7055107373806452,0.9895070289502884,0.9790859872753873
149,"('negative_0.01_0', 'negative_0.01_50')",negative_0.01_0,negative_0.01_50,0.780060120240481,0.8615708696960578,7,0.021060487477757017,0.01380082399736271,1.5260311617466902,0.5269255580919064,0.9882418506358509,0.978939512522243
150,"('negative_0.01_0', 'negative_0.01_51')",negative_0.01_0,negative_0.01_51,0.821743486973948,0.8940716220282877,7,0.01586837689370979,0.011788678598197433,1.34606917658576,0.464786217924231,0.9906946607451063,0.9841316231062902
151,"('negative_0.01_0', 'negative_0.01_52')",negative_0.01_0,negative_0.01_52,0.8041082164328658,0.8799277761059284,7,0.018107684857503248,0.012558195032748798,1.441901866492971,0.49787642923748326,0.989671734211676,0.9818923151424968
152,"('negative_0.01_0', 'negative_0.01_53')",negative_0.01_0,negative_0.01_53,0.8113226452905812,0.8742100511585916,7,0.019021702724401512,0.010406523790884914,1.8278632814026374,0.6311456173453053,0.9900927619384848,0.9809782972755985
153,"('negative_0.01_0', 'negative_0.01_54')",negative_0.01_0,negative_0.01_54,0.8102204408817635,0.8690941919951851,7,0.01984386195970478,0.009772838430504138,2.0305116165397528,0.7011183608679864,0.9900286695808561,0.9801561380402952
154,"('negative_0.01_0', 'negative_0.01_55')",negative_0.01_0,negative_0.01_55,0.7987975951903807,0.8838399037014746,7,0.017485232982089927,0.014097793659444191,1.2402815223768346,0.42825864225567833,0.9893595059110172,0.9825147670179101
155,"('negative_0.01_0', 'negative_0.01_56')",negative_0.01_0,negative_0.01_56,0.7840681362725451,0.858862473668372,7,0.021500702464306465,0.012653740378670841,1.699157863278756,0.5867047330603776,0.988483054897132,0.9784992975356935
156,"('negative_0.01_0', 'negative_0.01_57')",negative_0.01_0,negative_0.01_57,0.8076152304609219,0.872103520914836,7,0.019359738135597326,0.010703321095948515,1.808759913119442,0.6245493870412423,0.9898768478474841,0.9806402618644027
157,"('negative_0.01_0', 'negative_0.01_58')",negative_0.01_0,negative_0.01_58,0.7974949899799599,0.8832380379175444,7,0.01758084090348666,0.014227944249491586,1.2356557346023398,0.4266613971496868,0.9892826197162977,0.9824191590965133
158,"('negative_0.01_0', 'negative_0.01_59')",negative_0.01_0,negative_0.01_59,0.8130260521042084,0.8838399037014746,7,0.017485232982089927,0.011652146960395404,1.5006018239832244,0.5181450244247008,0.9901916508391131,0.9825147670179101
159,"('negative_0.01_0', 'negative_0.01_60')",negative_0.01_0,negative_0.01_60,0.782565130260521,0.862473668371953,7,0.020914012724612685,0.013505142117468782,1.5485962711610857,0.5347170981139174,0.9883927412052663,0.9790859872753873
160,"('negative_0.01_0', 'negative_0.01_61')",negative_0.01_0,negative_0.01_61,0.7947895791583166,0.8718025880228709,7,0.019408086026510896,0.01287059392508727,1.5079402038068184,0.5206789044534754,0.9891225501025571,0.9805919139734891
161,"('negative_0.01_0', 'negative_0.01_62')",negative_0.01_0,negative_0.01_62,0.8068751252756063,0.891664158892567,7,0.016247381257859628,0.013942707604934879,1.1652959897193162,0.40236677671922577,0.9898336322611582,0.9837526187421404
162,"('negative_0.01_0', 'negative_0.01_63')",negative_0.01_0,negative_0.01_63,0.8041082164328658,0.8739091182666265,7,0.019069950722963802,0.011595929167288244,1.64453839341823,0.5678450954852184,0.989671734211676,0.9809300492770362
163,"('negative_0.01_0', 'negative_0.01_64')",negative_0.01_0,negative_0.01_64,0.7698396793587174,0.839301835690641,7,0.02471584706088148,0.011962171545804368,2.066167247831382,0.7134299465606118,0.9876213962234377,0.9752841529391185
164,"('negative_0.01_0', 'negative_0.01_65')",negative_0.01_0,negative_0.01_65,0.8212424849699399,0.8850436352693349,7,0.017294184434989646,0.010447581728616373,1.6553289444599544,0.5715709808224955,0.9906658900842116,0.9827058155650104
165,"('negative_0.01_0', 'negative_0.01_66')",negative_0.01_0,negative_0.01_66,0.7980961923847696,0.8805296418898586,7,0.018011768832044694,0.013692780840529495,1.3154208076369232,0.45420359725579856,0.9893181205027771,0.9819882311679553
166,"('negative_0.01_0', 'negative_0.01_67')",negative_0.01_0,negative_0.01_67,0.8165330661322645,0.8922660246764972,7,0.016152548013987467,0.012387671091483088,1.3039212855023936,0.4502329102407368,0.9903946258260494,0.9838474519860125
167,"('negative_0.01_0', 'negative_0.01_68')",negative_0.01_0,negative_0.01_68,0.8271543086172345,0.8898585615407764,7,0.01653221056307419,0.01021277934301279,1.6187768292854505,0.558949846883317,0.9910043238247257,0.9834677894369258
168,"('negative_0.01_0', 'negative_0.01_69')",negative_0.01_0,negative_0.01_69,0.8203406813627254,0.8892566957568462,7,0.016627263752673205,0.011267093307553822,1.4757367582574072,0.5095593290843963,0.9906140607450094,0.9833727362473268
169,"('negative_0.01_0', 'negative_0.01_70')",negative_0.01_0,negative_0.01_70,0.7741482965931864,0.8705988564550106,7,0.01960162075129046,0.01630802555763322,1.2019616158938151,0.41502710503956847,0.9878839111674602,0.9803983792487095
170,"('negative_0.01_0', 'negative_0.01_71')",negative_0.01_0,negative_0.01_71,0.7797595190380762,0.8745109840505567,7,0.0189734689596871,0.01594098306714664,1.1902320502924453,0.4109769859754183,0.9882237127655592,0.9810265310403129
171,"('negative_0.01_0', 'negative_0.01_72')",negative_0.01_0,negative_0.01_72,0.7965931863727455,0.8712007222389407,7,0.019504824738309834,0.01246043999381119,1.565339967769792,0.5404985538936052,0.9892293207170515,0.9804951752616902
172,"('negative_0.01_0', 'negative_0.01_73')",negative_0.01_0,negative_0.01_73,0.8050100200400802,0.8769184471862774,7,0.01858811017095474,0.01192254378470814,1.5590725021950316,0.5383344514305715,0.9897245589694872,0.9814118898290453
173,"('negative_0.01_0', 'negative_0.01_74')",negative_0.01_0,negative_0.01_74,0.7794589178356713,0.8627746012639181,7,0.020865217010832326,0.014102393130002278,1.4795515072149288,0.5108765293970831,0.9882055682347686,0.9791347829891677
174,"('negative_0.01_0', 'negative_0.01_75')",negative_0.01_0,negative_0.01_75,0.8066132264529058,0.8880529641889858,7,0.016817535679055307,0.013417528706381354,1.2534003874392246,0.43278847458663805,0.9898183306463318,0.9831824643209447
175,"('negative_0.01_0', 'negative_0.01_76')",negative_0.01_0,negative_0.01_76,0.7976953907815632,0.878724044538068,7,0.018299685730661985,0.01347434678067383,1.3581130149410368,0.46894485269264496,0.9892944561429922,0.981700314269338
176,"('negative_0.01_0', 'negative_0.01_77')",negative_0.01_0,negative_0.01_77,0.8114228456913828,0.8715016551309058,7,0.019456448224356326,0.009954655187040085,1.954507500137883,0.6748747870431255,0.990098584403822,0.9805435517756437
177,"('negative_0.01_0', 'negative_0.01_78')",negative_0.01_0,negative_0.01_78,0.7835671342685371,0.8573578092085465,7,0.0217457807449003,0.012496851067157366,1.7401008164408547,0.6008419859459453,0.9884529686670764,0.9782542192550997
178,"('negative_0.01_0', 'negative_0.01_79')",negative_0.01_0,negative_0.01_79,0.7848697394789579,0.865783930183569,7,0.020378060559136935,0.013635380347383208,1.4944988727833857,0.5160377273736354,0.9885311548036173,0.9796219394408631
179,"('negative_0.01_0', 'negative_0.01_80')",negative_0.01_0,negative_0.01_80,0.8122244488977955,0.8844417694854048,7,0.017389680849419165,0.011884502939498831,1.4632232360028754,0.5052385164673605,0.9901451394903832,0.9826103191505808
180,"('negative_0.01_0', 'negative_0.01_81')",negative_0.01_0,negative_0.01_81,0.7970941883767535,0.8528438158290701,7,0.022483234089808346,0.009395078808439816,2.393086268697516,0.8263122990569899,0.9892589383623578,0.9775167659101917
181,"('negative_0.01_0', 'negative_0.01_82')",negative_0.01_0,negative_0.01_82,0.7995991983967936,0.8627746012639181,7,0.020865217010832326,0.01057903811061911,1.972317028510189,0.6810242654497065,0.9894067611632642,0.9791347829891677
182,"('negative_0.01_0', 'negative_0.01_83')",negative_0.01_0,negative_0.01_83,0.7829659318637274,0.8684923262112549,7,0.019940859107298814,0.014407663287847927,1.3840453312174386,0.4778990605549003,0.9884168409983233,0.9800591408927012
183,"('negative_0.01_0', 'negative_0.01_84')",negative_0.01_0,negative_0.01_84,0.7952905811623247,0.8802287089978935,7,0.01805971981795873,0.014131839249988065,1.2779454604943927,0.4412636791841625,0.9891522317347174,0.9819402801820413
184,"('negative_0.01_0', 'negative_0.01_85')",negative_0.01_0,negative_0.01_85,0.8088176352705411,0.881733373457719,7,0.017820105246451168,0.01203678908867245,1.480470008668779,0.5111936801233004,0.98994697728638,0.9821798947535488
185,"('negative_0.01_0', 'negative_0.01_86')",negative_0.01_0,negative_0.01_86,0.8072144288577154,0.8745109840505567,7,0.0189734689596871,0.011158370371155302,1.7003799236431556,0.5871267000920313,0.9898534492688733,0.9810265310403129
186,"('negative_0.01_0', 'negative_0.01_87')",negative_0.01_0,negative_0.01_87,0.8165330661322645,0.8895576286488113,7,0.01657973026729831,0.011960488838172245,1.3862084143570805,0.47864595473316235,0.9903946258260494,0.9834202697327017
187,"('negative_0.01_0', 'negative_0.01_88')",negative_0.01_0,negative_0.01_88,0.7930861723446894,0.8612699368040927,7,0.02110934163097966,0.011465901849215254,1.841053752995838,0.6357001748012535,0.9890214990948342,0.9788906583690203
188,"('negative_0.01_0', 'negative_0.01_89')",negative_0.01_0,negative_0.01_89,0.801002004008016,0.8841408365934397,7,0.01743744994657226,0.013764241691824664,1.266866009547719,0.4374380391711855,0.9894893493948107,0.9825625500534277
189,"('negative_0.01_0', 'negative_0.01_90')",negative_0.01_0,negative_0.01_90,0.8024048096192384,0.872103520914836,7,0.019359738135597326,0.011599753865166873,1.6689783559746953,0.5762840063231011,0.9895717999907023,0.9806402618644027
